mac_id,project_name,resource_type,date,utilization_pct
mac-02,Project Nova,ram,2025-05-11,62.435
mac-02,Project Nova,ram,2025-05-12,63.469166666666666
mac-02,Project Nova,ram,2025-05-13,61.643750000000004
mac-02,Project Nova,ram,2025-05-14,63.17333333333334
mac-02,Project Nova,ram,2025-05-15,64.06375
mac-02,Project Nova,ram,2025-05-16,62.94125
mac-02,Project Nova,ram,2025-05-17,60.86875
mac-02,Project Nova,ram,2025-05-18,64.41916666666667
mac-02,Project Nova,ram,2025-05-19,64.13375
mac-02,Project Nova,ram,2025-05-20,62.90416666666667
mac-02,Project Nova,ram,2025-05-21,62.300000000000004
mac-02,Project Nova,ram,2025-05-22,62.65833333333333
mac-02,Project Nova,ram,2025-05-23,63.58041666666667
mac-02,Project Nova,ram,2025-05-24,63.20333333333334
mac-02,Project Nova,ram,2025-05-25,62.78458333333333
mac-02,Project Nova,ram,2025-05-26,61.717083333333335
mac-02,Project Nova,ram,2025-05-27,63.9925
mac-02,Project Nova,ram,2025-05-28,64.42166666666667
mac-02,Project Nova,ram,2025-05-29,61.07708333333333
mac-02,Project Nova,ram,2025-05-30,63.33375
mac-02,Project Nova,ram,2025-05-31,62.4125
mac-02,Project Nova,ram,2025-06-01,63.05166666666667
mac-02,Project Nova,ram,2025-06-02,62.95375000000001
mac-02,Project Nova,ram,2025-06-03,61.562916666666666
mac-02,Project Nova,ram,2025-06-04,64.15208333333334
mac-02,Project Nova,ram,2025-06-05,63.599583333333335
mac-02,Project Nova,ram,2025-06-06,63.77375
mac-02,Project Nova,ram,2025-06-07,63.04541666666666
mac-02,Project Nova,ram,2025-06-08,63.22333333333333
mac-02,Project Nova,ram,2025-06-09,64.17458333333333
mac-02,Project Nova,ram,2025-06-10,64.06416666666667
mac-02,Project Nova,ram,2025-06-11,64.24458333333332
mac-02,Project Nova,ram,2025-06-12,63.62041666666667
mac-02,Project Nova,ram,2025-06-13,63.63666666666666
mac-02,Project Nova,ram,2025-06-14,63.4175
mac-02,Project Nova,ram,2025-06-15,63.15166666666667
mac-02,Project Nova,ram,2025-06-16,61.645
mac-02,Project Nova,ram,2025-06-17,62.16458333333333
mac-02,Project Nova,ram,2025-06-18,62.512499999999996
mac-02,Project Nova,ram,2025-06-19,62.07458333333333
mac-02,Project Nova,ram,2025-06-20,63.42083333333333
mac-02,Project Nova,ram,2025-06-21,64.22375
mac-02,Project Nova,ram,2025-06-22,63.51916666666667
mac-02,Project Nova,ram,2025-06-23,64.04958333333333
mac-02,Project Nova,ram,2025-06-24,63.8325
mac-02,Project Nova,ram,2025-06-25,63.23041666666666
mac-02,Project Nova,ram,2025-06-26,62.99875
mac-02,Project Nova,ram,2025-06-27,62.843333333333334
mac-02,Project Nova,ram,2025-06-28,64.5125
mac-02,Project Nova,ram,2025-06-29,63.623333333333335
mac-02,Project Nova,ram,2025-06-30,62.89041666666666
mac-02,Project Nova,ram,2025-07-01,65.75583333333334
mac-02,Project Nova,ram,2025-07-02,63.46791666666667
mac-02,Project Nova,ram,2025-07-03,64.25166666666667
mac-02,Project Nova,ram,2025-07-04,63.81875
mac-02,Project Nova,ram,2025-07-05,64.08208333333333
mac-02,Project Nova,ram,2025-07-06,63.47625
mac-02,Project Nova,ram,2025-07-07,62.87958333333333
mac-02,Project Nova,ram,2025-07-08,62.6325
mac-02,Project Nova,ram,2025-07-09,63.29791666666667
mac-02,Project Nova,ram,2025-07-10,64.27499999999999
mac-02,Project Nova,ram,2025-07-11,63.00541666666667
mac-02,Project Nova,ram,2025-07-12,65.58416666666666
mac-02,Project Nova,ram,2025-07-13,62.855
mac-02,Project Nova,ram,2025-07-14,62.279583333333335
mac-02,Project Nova,ram,2025-07-15,64.08958333333334
mac-02,Project Nova,ram,2025-07-16,62.91
mac-02,Project Nova,ram,2025-07-17,62.30125
mac-02,Project Nova,ram,2025-07-18,65.11
mac-02,Project Nova,ram,2025-07-19,61.98083333333333
mac-02,Project Nova,ram,2025-07-20,64.34166666666667
mac-02,Project Nova,ram,2025-07-21,64.865
mac-02,Project Nova,ram,2025-07-22,64.22958333333334
mac-02,Project Nova,ram,2025-07-23,63.27458333333333
mac-02,Project Nova,ram,2025-07-24,63.54958333333334
mac-02,Project Nova,ram,2025-07-25,63.39958333333333
mac-02,Project Nova,ram,2025-07-26,63.20041666666666
mac-02,Project Nova,ram,2025-07-27,62.260416666666664
mac-02,Project Nova,ram,2025-07-28,63.61666666666667
mac-02,Project Nova,ram,2025-07-29,63.905
mac-02,Project Nova,ram,2025-07-30,64.54666666666667
mac-02,Project Nova,ram,2025-07-31,63.58625
mac-02,Project Nova,ram,2025-08-01,64.35625
mac-02,Project Nova,ram,2025-08-02,64.73833333333333
mac-02,Project Nova,ram,2025-08-03,64.12708333333333
mac-02,Project Nova,ram,2025-08-04,65.7975
mac-02,Project Nova,ram,2025-08-05,64.79666666666667
mac-02,Project Nova,ram,2025-08-06,65.58333333333333
mac-02,Project Nova,ram,2025-08-07,64.48333333333333
mac-02,Project Nova,ram,2025-08-08,64.41166666666668
mac-02,Project Nova,ram,2025-08-09,62.77791666666667
mac-02,Project Nova,ram,2025-08-10,65.60958333333333
mac-02,Project Nova,ram,2025-08-11,64.12291666666667
mac-02,Project Nova,ram,2025-08-12,63.810833333333335
mac-02,Project Nova,ram,2025-08-13,64.19166666666666
mac-02,Project Nova,ram,2025-08-14,64.4375
mac-02,Project Nova,ram,2025-08-15,64.29625
mac-02,Project Nova,ram,2025-08-16,64.46708333333333
mac-02,Project Nova,ram,2025-08-17,64.57791666666667
mac-02,Project Nova,ram,2025-08-18,64.60416666666667
mac-02,Project Nova,ram,2025-08-19,63.645
mac-02,Project Nova,ram,2025-08-20,65.13916666666667
mac-02,Project Nova,ram,2025-08-21,64.0025
mac-02,Project Nova,ram,2025-08-22,64.65583333333333
mac-02,Project Nova,ram,2025-08-23,65.31458333333333
mac-02,Project Nova,ram,2025-08-24,64.72416666666668
mac-02,Project Nova,ram,2025-08-25,65.14166666666667
mac-02,Project Nova,ram,2025-08-26,63.770833333333336
mac-02,Project Nova,ram,2025-08-27,64.35791666666667
mac-02,Project Nova,ram,2025-08-28,66.04291666666667
mac-02,Project Nova,ram,2025-08-29,64.43916666666667
mac-02,Project Nova,ram,2025-08-30,64.96791666666667
mac-02,Project Nova,ram,2025-08-31,64.68291666666667
mac-02,Project Nova,ram,2025-09-01,65.80041666666666
mac-02,Project Nova,ram,2025-09-02,64.57541666666667
mac-02,Project Nova,ram,2025-09-03,65.75083333333333
mac-02,Project Nova,ram,2025-09-04,64.49583333333334
mac-02,Project Nova,ram,2025-09-05,64.5175
mac-02,Project Nova,ram,2025-09-06,64.15125
mac-02,Project Nova,ram,2025-09-07,65.07958333333333
mac-02,Project Nova,ram,2025-09-08,64.43333333333334
mac-02,Project Nova,ram,2025-09-09,64.59541666666667
mac-02,Project Nova,ram,2025-09-10,65.39041666666667
mac-02,Project Nova,ram,2025-09-11,63.745416666666664
mac-02,Project Nova,ram,2025-09-12,64.08041666666666
mac-02,Project Nova,ram,2025-09-13,65.45916666666666
mac-02,Project Nova,ram,2025-09-14,65.02583333333332
mac-02,Project Nova,ram,2025-09-15,64.42958333333333
mac-02,Project Nova,ram,2025-09-16,64.38791666666667
mac-02,Project Nova,ram,2025-09-17,65.41291666666667
mac-02,Project Nova,ram,2025-09-18,65.40958333333333
mac-02,Project Nova,ram,2025-09-19,64.89708333333333
mac-02,Project Nova,ram,2025-09-20,65.74541666666667
mac-02,Project Nova,ram,2025-09-21,64.72958333333334
mac-02,Project Nova,ram,2025-09-22,63.736250000000005
mac-02,Project Nova,ram,2025-09-23,64.32916666666667
mac-02,Project Nova,ram,2025-09-24,65.2525
mac-02,Project Nova,ram,2025-09-25,64.93833333333333
mac-02,Project Nova,ram,2025-09-26,64.42416666666666
mac-02,Project Nova,ram,2025-09-27,64.44458333333334
mac-02,Project Nova,ram,2025-09-28,63.415
mac-02,Project Nova,ram,2025-09-29,65.52625
mac-02,Project Nova,ram,2025-09-30,63.666666666666664
mac-02,Project Nova,ram,2025-10-01,64.50541666666668
mac-02,Project Nova,ram,2025-10-02,64.79166666666667
mac-02,Project Nova,ram,2025-10-03,64.27958333333333
mac-02,Project Nova,ram,2025-10-04,63.7925
mac-02,Project Nova,ram,2025-10-05,64.00291666666666
mac-02,Project Nova,ram,2025-10-06,66.60083333333334
mac-02,Project Nova,ram,2025-10-07,64.81625
mac-02,Project Nova,ram,2025-10-08,65.95833333333333
mac-02,Project Nova,ram,2025-10-09,65.66333333333334
mac-02,Project Nova,ram,2025-10-10,65.85833333333333
mac-02,Project Nova,ram,2025-10-11,65.39541666666666
mac-02,Project Nova,ram,2025-10-12,63.97125
mac-02,Project Nova,ram,2025-10-13,64.64291666666666
mac-02,Project Nova,ram,2025-10-14,64.19166666666666
mac-02,Project Nova,ram,2025-10-15,63.130833333333335
mac-02,Project Nova,ram,2025-10-16,65.78458333333333
mac-02,Project Nova,ram,2025-10-17,65.1725
mac-02,Project Nova,ram,2025-10-18,65.94166666666666
mac-02,Project Nova,ram,2025-10-19,65.20833333333333
mac-02,Project Nova,ram,2025-10-20,65.58708333333333
mac-02,Project Nova,ram,2025-10-21,65.03125
mac-02,Project Nova,ram,2025-10-22,64.57208333333334
mac-02,Project Nova,ram,2025-10-23,65.92999999999999
mac-02,Project Nova,ram,2025-10-24,64.55458333333333
mac-02,Project Nova,ram,2025-10-25,65.05291666666666
mac-02,Project Nova,ram,2025-10-26,65.58958333333334
mac-02,Project Nova,ram,2025-10-27,64.77374999999999
mac-02,Project Nova,ram,2025-10-28,64.845
mac-02,Project Nova,ram,2025-10-29,66.21
mac-02,Project Nova,ram,2025-10-30,64.11208333333333
mac-02,Project Nova,ram,2025-10-31,65.40458333333333
mac-02,Project Nova,ram,2025-11-01,65.005
mac-02,Project Nova,ram,2025-11-02,65.20541666666666
mac-02,Project Nova,ram,2025-11-03,65.5925
mac-02,Project Nova,ram,2025-11-04,65.09916666666666
mac-02,Project Nova,ram,2025-11-05,64.54416666666667
mac-02,Project Nova,ram,2025-11-06,65.76791666666666
mac-02,Project Nova,ram,2025-11-07,66.56791666666668
mac-02,Project Nova,ram,2025-11-08,64.91166666666668
mac-02,Project Nova,ram,2025-11-09,65.93916666666667
mac-02,Project Nova,ram,2025-11-10,65.88125000000001
mac-02,Project Nova,ram,2025-11-11,65.82458333333334
mac-02,Project Nova,ram,2025-11-12,65.96958333333333
mac-02,Project Nova,ram,2025-11-13,65.42708333333333
mac-02,Project Nova,ram,2025-11-14,65.87958333333333
mac-02,Project Nova,ram,2025-11-15,66.08458333333333
mac-02,Project Nova,ram,2025-11-16,64.74583333333334
mac-02,Project Nova,ram,2025-11-17,65.37958333333334
mac-02,Project Nova,ram,2025-11-18,65.28458333333333
mac-02,Project Nova,ram,2025-11-19,65.62416666666667
mac-02,Project Nova,ram,2025-11-20,66.05
mac-02,Project Nova,ram,2025-11-21,65.72166666666666
mac-02,Project Nova,ram,2025-11-22,66.95041666666667
mac-02,Project Nova,ram,2025-11-23,66.485
mac-02,Project Nova,ram,2025-11-24,66.4275
mac-02,Project Nova,ram,2025-11-25,66.20708333333333
mac-02,Project Nova,ram,2025-11-26,65.31625
mac-02,Project Nova,ram,2025-11-27,65.70833333333333
mac-02,Project Nova,ram,2025-11-28,67.15208333333334
mac-02,Project Nova,ram,2025-11-29,67.50208333333333
mac-02,Project Nova,ram,2025-11-30,64.8475
mac-02,Project Nova,ram,2025-12-01,65.03666666666666
mac-02,Project Nova,ram,2025-12-02,65.44833333333334
mac-02,Project Nova,ram,2025-12-03,64.83291666666666
mac-02,Project Nova,ram,2025-12-04,66.1425
mac-02,Project Nova,ram,2025-12-05,65.49541666666666
mac-02,Project Nova,ram,2025-12-06,64.68208333333332
mac-02,Project Nova,ram,2025-12-07,65.3925
mac-02,Project Nova,ram,2025-12-08,65.96124999999999
mac-02,Project Nova,ram,2025-12-09,65.12
mac-02,Project Nova,ram,2025-12-10,66.29708333333333
mac-02,Project Nova,ram,2025-12-11,66.8125
mac-02,Project Nova,ram,2025-12-12,66.30499999999999
mac-02,Project Nova,ram,2025-12-13,67.42708333333333
mac-02,Project Nova,ram,2025-12-14,66.99249999999999
mac-02,Project Nova,ram,2025-12-15,66.76375
mac-02,Project Nova,ram,2025-12-16,66.20541666666666
mac-02,Project Nova,ram,2025-12-17,66.89291666666666
mac-02,Project Nova,ram,2025-12-18,66.13041666666668
mac-02,Project Nova,ram,2025-12-19,66.95708333333333
mac-02,Project Nova,ram,2025-12-20,66.30125
mac-02,Project Nova,ram,2025-12-21,66.29041666666667
mac-02,Project Nova,ram,2025-12-22,66.83
mac-02,Project Nova,ram,2025-12-23,68.06583333333333
mac-02,Project Nova,ram,2025-12-24,66.01166666666667
mac-02,Project Nova,ram,2025-12-25,66.39458333333333
mac-02,Project Nova,ram,2025-12-26,67.68249999999999
mac-02,Project Nova,ram,2025-12-27,66.63
mac-02,Project Nova,ram,2025-12-28,65.69791666666667
mac-02,Project Nova,ram,2025-12-29,65.61416666666666
mac-02,Project Nova,ram,2025-12-30,66.9575
mac-02,Project Nova,ram,2025-12-31,67.36749999999999
mac-03,Project Orion,cpu,2025-01-01,70.79791666666667
mac-03,Project Orion,cpu,2025-01-02,72.22208333333333
mac-03,Project Orion,cpu,2025-01-03,72.82583333333334
mac-03,Project Orion,cpu,2025-01-04,71.4375
mac-03,Project Orion,cpu,2025-01-05,71.75625000000001
mac-03,Project Orion,cpu,2025-01-06,72.11416666666666
mac-03,Project Orion,cpu,2025-01-07,71.62958333333334
mac-03,Project Orion,cpu,2025-01-08,72.93041666666666
mac-03,Project Orion,cpu,2025-01-09,70.99333333333333
mac-03,Project Orion,cpu,2025-01-10,72.30541666666666
mac-03,Project Orion,cpu,2025-01-11,73.69458333333334
mac-03,Project Orion,cpu,2025-01-12,71.67666666666666
mac-03,Project Orion,cpu,2025-01-13,72.17791666666666
mac-03,Project Orion,cpu,2025-01-14,72.43708333333333
mac-03,Project Orion,cpu,2025-01-15,72.78875000000001
mac-03,Project Orion,cpu,2025-01-16,71.29166666666667
mac-03,Project Orion,cpu,2025-01-17,71.97875
mac-03,Project Orion,cpu,2025-01-18,70.66666666666667
mac-03,Project Orion,cpu,2025-01-19,71.19083333333333
mac-03,Project Orion,cpu,2025-01-20,70.73208333333334
mac-03,Project Orion,cpu,2025-01-21,73.47583333333334
mac-03,Project Orion,cpu,2025-01-22,72.05583333333333
mac-03,Project Orion,cpu,2025-01-23,71.83333333333333
mac-03,Project Orion,cpu,2025-01-24,71.715
mac-03,Project Orion,cpu,2025-01-25,71.15708333333333
mac-03,Project Orion,cpu,2025-01-26,71.765
mac-03,Project Orion,cpu,2025-01-27,72.59375
mac-03,Project Orion,cpu,2025-01-28,72.58916666666666
mac-03,Project Orion,cpu,2025-01-29,73.47916666666667
mac-03,Project Orion,cpu,2025-01-30,71.66
mac-03,Project Orion,cpu,2025-01-31,72.13083333333333
mac-03,Project Orion,cpu,2025-02-01,72.39666666666666
mac-03,Project Orion,cpu,2025-02-02,70.16958333333334
mac-03,Project Orion,cpu,2025-02-03,71.31916666666667
mac-03,Project Orion,cpu,2025-02-04,71.61083333333333
mac-03,Project Orion,cpu,2025-02-05,70.37458333333333
mac-03,Project Orion,cpu,2025-02-06,72.66333333333334
mac-03,Project Orion,cpu,2025-02-07,71.45541666666666
mac-03,Project Orion,cpu,2025-02-08,70.92791666666666
mac-03,Project Orion,cpu,2025-02-09,71.7225
mac-03,Project Orion,cpu,2025-02-10,73.01333333333334
mac-03,Project Orion,cpu,2025-02-11,71.78083333333333
mac-03,Project Orion,cpu,2025-02-12,72.63250000000001
mac-03,Project Orion,cpu,2025-02-13,72.29791666666667
mac-03,Project Orion,cpu,2025-02-14,71.28833333333334
mac-03,Project Orion,cpu,2025-02-15,72.26291666666667
mac-03,Project Orion,cpu,2025-02-16,71.44041666666666
mac-03,Project Orion,cpu,2025-02-17,72.43124999999999
mac-03,Project Orion,cpu,2025-02-18,73.76041666666667
mac-03,Project Orion,cpu,2025-02-19,72.45458333333333
mac-03,Project Orion,cpu,2025-02-20,72.02083333333333
mac-03,Project Orion,cpu,2025-02-21,72.965
mac-03,Project Orion,cpu,2025-02-22,70.78791666666667
mac-03,Project Orion,cpu,2025-02-23,71.75375
mac-03,Project Orion,cpu,2025-02-24,72.28125
mac-03,Project Orion,cpu,2025-02-25,70.34416666666667
mac-03,Project Orion,cpu,2025-02-26,71.10000000000001
mac-03,Project Orion,cpu,2025-02-27,72.20083333333334
mac-03,Project Orion,cpu,2025-02-28,72.79166666666667
mac-03,Project Orion,cpu,2025-03-01,71.41333333333334
mac-03,Project Orion,cpu,2025-03-02,72.08291666666666
mac-03,Project Orion,cpu,2025-03-03,71.10083333333334
mac-03,Project Orion,cpu,2025-03-04,71.92041666666667
mac-03,Project Orion,cpu,2025-03-05,72.39958333333333
mac-03,Project Orion,cpu,2025-03-06,72.86208333333333
mac-03,Project Orion,cpu,2025-03-07,71.70833333333333
mac-03,Project Orion,cpu,2025-03-08,72.58333333333333
mac-03,Project Orion,cpu,2025-03-09,72.23291666666667
mac-03,Project Orion,cpu,2025-03-10,71.45541666666666
mac-03,Project Orion,cpu,2025-03-11,72.39916666666666
mac-03,Project Orion,cpu,2025-03-12,71.65583333333333
mac-03,Project Orion,cpu,2025-03-13,70.81208333333333
mac-03,Project Orion,cpu,2025-03-14,71.96916666666667
mac-03,Project Orion,cpu,2025-03-15,71.63958333333333
mac-03,Project Orion,cpu,2025-03-16,73.13458333333334
mac-03,Project Orion,cpu,2025-03-17,73.61083333333333
mac-03,Project Orion,cpu,2025-03-18,72.40208333333334
mac-03,Project Orion,cpu,2025-03-19,72.34041666666667
mac-03,Project Orion,cpu,2025-03-20,71.97541666666667
mac-03,Project Orion,cpu,2025-03-21,72.26416666666667
mac-03,Project Orion,cpu,2025-03-22,72.16666666666667
mac-03,Project Orion,cpu,2025-03-23,71.81958333333334
mac-03,Project Orion,cpu,2025-03-24,74.44416666666667
mac-03,Project Orion,cpu,2025-03-25,71.6075
mac-03,Project Orion,cpu,2025-03-26,72.11083333333333
mac-03,Project Orion,cpu,2025-03-27,71.28875000000001
mac-03,Project Orion,cpu,2025-03-28,73.27791666666667
mac-03,Project Orion,cpu,2025-03-29,71.08458333333333
mac-03,Project Orion,cpu,2025-03-30,71.51666666666667
mac-03,Project Orion,cpu,2025-03-31,71.09791666666666
mac-03,Project Orion,cpu,2025-04-01,72.07625
mac-03,Project Orion,cpu,2025-04-02,73.79541666666667
mac-03,Project Orion,cpu,2025-04-03,72.82708333333333
mac-03,Project Orion,cpu,2025-04-04,72.21833333333333
mac-03,Project Orion,cpu,2025-04-05,72.93124999999999
mac-03,Project Orion,cpu,2025-04-06,71.93791666666667
mac-03,Project Orion,cpu,2025-04-07,72.62041666666666
mac-03,Project Orion,cpu,2025-04-08,72.84708333333333
mac-03,Project Orion,cpu,2025-04-09,72.0625
mac-03,Project Orion,cpu,2025-04-10,72.01791666666666
mac-03,Project Orion,cpu,2025-04-11,72.21625
mac-03,Project Orion,cpu,2025-04-12,72.32000000000001
mac-03,Project Orion,cpu,2025-04-13,72.27708333333334
mac-03,Project Orion,cpu,2025-04-14,71.62625
mac-03,Project Orion,cpu,2025-04-15,72.15958333333333
mac-03,Project Orion,cpu,2025-04-16,73.10041666666667
mac-03,Project Orion,cpu,2025-04-17,72.66583333333334
mac-03,Project Orion,cpu,2025-04-18,71.5
mac-03,Project Orion,cpu,2025-04-19,73.70083333333334
mac-03,Project Orion,cpu,2025-04-20,72.90333333333334
mac-03,Project Orion,cpu,2025-04-21,73.29833333333333
mac-03,Project Orion,cpu,2025-04-22,72.52041666666666
mac-03,Project Orion,cpu,2025-04-23,72.7325
mac-03,Project Orion,cpu,2025-04-24,72.95875
mac-03,Project Orion,cpu,2025-04-25,71.44458333333334
mac-03,Project Orion,cpu,2025-04-26,73.94833333333334
mac-03,Project Orion,cpu,2025-04-27,73.02458333333333
mac-03,Project Orion,cpu,2025-04-28,72.67333333333333
mac-03,Project Orion,cpu,2025-04-29,73.32958333333333
mac-03,Project Orion,cpu,2025-04-30,73.08291666666666
mac-03,Project Orion,cpu,2025-05-01,72.88208333333334
mac-03,Project Orion,cpu,2025-05-02,72.67999999999999
mac-03,Project Orion,cpu,2025-05-03,73.99958333333333
mac-03,Project Orion,cpu,2025-05-04,74.86458333333333
mac-03,Project Orion,cpu,2025-05-05,74.41291666666667
mac-03,Project Orion,cpu,2025-05-06,73.80916666666667
mac-03,Project Orion,cpu,2025-05-07,73.00583333333333
mac-03,Project Orion,cpu,2025-05-08,72.14874999999999
mac-03,Project Orion,cpu,2025-05-09,72.81
mac-03,Project Orion,cpu,2025-05-10,71.36833333333333
mac-03,Project Orion,cpu,2025-05-11,74.15416666666667
mac-03,Project Orion,cpu,2025-05-12,72.88875
mac-03,Project Orion,cpu,2025-05-13,72.98291666666667
mac-03,Project Orion,cpu,2025-05-14,73.76041666666667
mac-03,Project Orion,cpu,2025-05-15,73.82291666666667
mac-03,Project Orion,cpu,2025-05-16,71.65625
mac-03,Project Orion,cpu,2025-05-17,72.44041666666666
mac-03,Project Orion,cpu,2025-05-18,73.48
mac-03,Project Orion,cpu,2025-05-19,72.99708333333334
mac-03,Project Orion,cpu,2025-05-20,72.91291666666667
mac-03,Project Orion,cpu,2025-05-21,72.22916666666667
mac-03,Project Orion,cpu,2025-05-22,71.42583333333333
mac-03,Project Orion,cpu,2025-05-23,73.23875
mac-03,Project Orion,cpu,2025-05-24,72.83
mac-03,Project Orion,cpu,2025-05-25,72.5175
mac-03,Project Orion,cpu,2025-05-26,72.36791666666666
mac-03,Project Orion,cpu,2025-05-27,72.70458333333333
mac-03,Project Orion,cpu,2025-05-28,72.86375
mac-03,Project Orion,cpu,2025-05-29,72.385
mac-03,Project Orion,cpu,2025-05-30,73.27458333333333
mac-03,Project Orion,cpu,2025-05-31,72.54791666666667
mac-03,Project Orion,cpu,2025-06-01,72.90166666666666
mac-03,Project Orion,cpu,2025-06-02,71.44208333333334
mac-03,Project Orion,cpu,2025-06-03,73.70125
mac-03,Project Orion,cpu,2025-06-04,73.10791666666667
mac-03,Project Orion,cpu,2025-06-05,71.96833333333333
mac-03,Project Orion,cpu,2025-06-06,73.48291666666667
mac-03,Project Orion,cpu,2025-06-07,73.135
mac-03,Project Orion,cpu,2025-06-08,72.50666666666667
mac-03,Project Orion,cpu,2025-06-09,71.01375
mac-03,Project Orion,cpu,2025-06-10,73.48333333333333
mac-03,Project Orion,cpu,2025-06-11,73.05624999999999
mac-03,Project Orion,cpu,2025-06-12,73.48666666666666
mac-03,Project Orion,cpu,2025-06-13,73.20833333333333
mac-03,Project Orion,cpu,2025-06-14,73.61833333333333
mac-03,Project Orion,cpu,2025-06-15,71.16333333333334
mac-03,Project Orion,cpu,2025-06-16,73.16666666666667
mac-03,Project Orion,cpu,2025-06-17,74.85083333333334
mac-03,Project Orion,cpu,2025-06-18,72.75750000000001
mac-03,Project Orion,cpu,2025-06-19,73.86458333333333
mac-03,Project Orion,cpu,2025-06-20,74.95833333333333
mac-03,Project Orion,cpu,2025-06-21,72.80125
mac-03,Project Orion,cpu,2025-06-22,72.44041666666666
mac-03,Project Orion,cpu,2025-06-23,73.76708333333333
mac-03,Project Orion,cpu,2025-06-24,74.58583333333333
mac-03,Project Orion,cpu,2025-06-25,72.05541666666666
mac-03,Project Orion,cpu,2025-06-26,74.33583333333333
mac-03,Project Orion,cpu,2025-06-27,73.61416666666666
mac-03,Project Orion,cpu,2025-06-28,73.31916666666667
mac-03,Project Orion,cpu,2025-06-29,72.34708333333333
mac-03,Project Orion,cpu,2025-06-30,72.19416666666667
mac-03,Project Orion,cpu,2025-07-01,73.74208333333333
mac-03,Project Orion,cpu,2025-07-02,73.18375
mac-03,Project Orion,cpu,2025-07-03,74.13916666666667
mac-03,Project Orion,cpu,2025-07-04,73.66666666666667
mac-03,Project Orion,cpu,2025-07-05,73.955
mac-03,Project Orion,cpu,2025-07-06,73.67083333333333
mac-03,Project Orion,cpu,2025-07-07,74.25333333333333
mac-03,Project Orion,cpu,2025-07-08,72.93041666666666
mac-03,Project Orion,cpu,2025-07-09,71.565
mac-03,Project Orion,cpu,2025-07-10,75.21875
mac-03,Project Orion,cpu,2025-07-11,75.11749999999999
mac-03,Project Orion,cpu,2025-07-12,73.08291666666666
mac-03,Project Orion,cpu,2025-07-13,74.50416666666666
mac-03,Project Orion,cpu,2025-07-14,72.97541666666667
mac-03,Project Orion,cpu,2025-07-15,73.4025
mac-03,Project Orion,cpu,2025-07-16,72.60708333333334
mac-03,Project Orion,cpu,2025-07-17,73.74333333333333
mac-03,Project Orion,cpu,2025-07-18,73.12166666666667
mac-03,Project Orion,cpu,2025-07-19,73.79083333333334
mac-03,Project Orion,cpu,2025-07-20,72.53458333333333
mac-03,Project Orion,cpu,2025-07-21,74.09
mac-03,Project Orion,cpu,2025-07-22,74.05624999999999
mac-03,Project Orion,cpu,2025-07-23,73.43791666666667
mac-03,Project Orion,cpu,2025-07-24,75.06625
mac-03,Project Orion,cpu,2025-07-25,73.17666666666666
mac-03,Project Orion,cpu,2025-07-26,72.58624999999999
mac-03,Project Orion,cpu,2025-07-27,72.3775
mac-03,Project Orion,cpu,2025-07-28,72.73625
mac-03,Project Orion,cpu,2025-07-29,72.42666666666666
mac-03,Project Orion,cpu,2025-07-30,73.43375
mac-03,Project Orion,cpu,2025-07-31,73.92416666666666
mac-03,Project Orion,cpu,2025-08-01,72.60375
mac-03,Project Orion,cpu,2025-08-02,73.57625
mac-03,Project Orion,cpu,2025-08-03,73.21124999999999
mac-03,Project Orion,cpu,2025-08-04,73.14458333333333
mac-03,Project Orion,cpu,2025-08-05,73.34458333333333
mac-03,Project Orion,cpu,2025-08-06,73.80958333333334
mac-03,Project Orion,cpu,2025-08-07,75.36125
mac-03,Project Orion,cpu,2025-08-08,74.07291666666667
mac-03,Project Orion,cpu,2025-08-09,74.76875
mac-03,Project Orion,cpu,2025-08-10,73.58624999999999
mac-03,Project Orion,cpu,2025-08-11,73.06208333333333
mac-03,Project Orion,cpu,2025-08-12,74.13250000000001
mac-03,Project Orion,cpu,2025-08-13,74.07958333333333
mac-03,Project Orion,cpu,2025-08-14,73.25541666666666
mac-03,Project Orion,cpu,2025-08-15,72.98916666666666
mac-03,Project Orion,cpu,2025-08-16,73.53125
mac-03,Project Orion,cpu,2025-08-17,74.61166666666666
mac-03,Project Orion,cpu,2025-08-18,72.84416666666667
mac-03,Project Orion,cpu,2025-08-19,72.1975
mac-03,Project Orion,cpu,2025-08-20,73.63250000000001
mac-03,Project Orion,cpu,2025-08-21,73.22500000000001
mac-03,Project Orion,cpu,2025-08-22,73.62458333333333
mac-03,Project Orion,cpu,2025-08-23,73.42125
mac-03,Project Orion,cpu,2025-08-24,74.94375000000001
mac-03,Project Orion,cpu,2025-08-25,74.03833333333334
mac-03,Project Orion,cpu,2025-08-26,72.63625
mac-03,Project Orion,cpu,2025-08-27,74.50375
mac-03,Project Orion,cpu,2025-08-28,74.06291666666667
mac-03,Project Orion,cpu,2025-08-29,74.39625
mac-03,Project Orion,cpu,2025-08-30,74.33375
mac-03,Project Orion,cpu,2025-08-31,74.09333333333333
mac-03,Project Orion,cpu,2025-09-01,72.74666666666667
mac-03,Project Orion,cpu,2025-09-02,74.76083333333334
mac-03,Project Orion,cpu,2025-09-03,74.04875
mac-03,Project Orion,cpu,2025-09-04,74.43041666666666
mac-03,Project Orion,cpu,2025-09-05,73.87541666666667
mac-03,Project Orion,cpu,2025-09-06,72.49291666666666
mac-03,Project Orion,cpu,2025-09-07,73.85083333333334
